Rainfall - (MM), Year, Statistics, Country, ISO3
75.9778, 2010, Sep Average, Ethiopia, ETH
85.1058, 2010, Oct Average, Ethiopia, ETH
38.889, 2010, Nov Average, Ethiopia, ETH
25.3842, 2010, Dec Average, Ethiopia, ETH
11.4171, 2011, Jan Average, Ethiopia, ETH
3.55553, 2011, Feb Average, Ethiopia, ETH
29.4299, 2011, Mar Average, Ethiopia, ETH
103.117, 2011, Apr Average, Ethiopia, ETH
113.514, 2011, May Average, Ethiopia, ETH
72.0473, 2011, Jun Average, Ethiopia, ETH
104.357, 2011, Jul Average, Ethiopia, ETH
142.182, 2011, Aug Average, Ethiopia, ETH
124.664, 2011, Sep Average, Ethiopia, ETH
23.7617, 2011, Oct Average, Ethiopia, ETH
47.5038, 2011, Nov Average, Ethiopia, ETH
23.9683, 2011, Dec Average, Ethiopia, ETH
11.6716, 2012, Jan Average, Ethiopia, ETH
18.8946, 2012, Feb Average, Ethiopia, ETH
35.2471, 2012, Mar Average, Ethiopia, ETH
104.964, 2012, Apr Average, Ethiopia, ETH
92.3048, 2012, May Average, Ethiopia, ETH
68.4615, 2012, Jun Average, Ethiopia, ETH
151.486, 2012, Jul Average, Ethiopia, ETH
148.335, 2012, Aug Average, Ethiopia, ETH
103.658, 2012, Sep Average, Ethiopia, ETH
69.7512, 2012, Oct Average, Ethiopia, ETH
31.6357, 2012, Nov Average, Ethiopia, ETH
16.1895, 2012, Dec Average, Ethiopia, ETH
14.129, 2013, Jan Average, Ethiopia, ETH
5.23156, 2013, Feb Average, Ethiopia, ETH
59.8015, 2013, Mar Average, Ethiopia, ETH
71.5928, 2013, Apr Average, Ethiopia, ETH
194.38, 2013, May Average, Ethiopia, ETH
76.1626, 2013, Jun Average, Ethiopia, ETH
112.563, 2013, Jul Average, Ethiopia, ETH
164.097, 2013, Aug Average, Ethiopia, ETH
70.4312, 2013, Sep Average, Ethiopia, ETH
134.954, 2013, Oct Average, Ethiopia, ETH
58.9113, 2013, Nov Average, Ethiopia, ETH
1.9579, 2013, Dec Average, Ethiopia, ETH
5.3828, 2014, Jan Average, Ethiopia, ETH
26.5242, 2014, Feb Average, Ethiopia, ETH
47.1488, 2014, Mar Average, Ethiopia, ETH
109.016, 2014, Apr Average, Ethiopia, ETH
117.512, 2014, May Average, Ethiopia, ETH
36.2087, 2014, Jun Average, Ethiopia, ETH
